What's your dad's name?	ChitChat.TellMeAboutYourFamily
Who is your cousin?	ChitChat.TellMeAboutYourFamily
What's your family situation	ChitChat.TellMeAboutYourFamily
Who is your auntie?	ChitChat.TellMeAboutYourFamily
Who is your aunt?	ChitChat.TellMeAboutYourFamily
What's your uncle's name?	ChitChat.TellMeAboutYourFamily
What's your sister's name?	ChitChat.TellMeAboutYourFamily
What's your mom's name?	ChitChat.TellMeAboutYourFamily
Tell me all about your family	ChitChat.TellMeAboutYourFamily
Who is your dad?	ChitChat.TellMeAboutYourFamily
do you eat cake?	ChitChat.DoYouEat
do you ever eat beef?	ChitChat.DoYouEat
do you ever eat pizza?	ChitChat.DoYouEat
have you ever eaten tofu?	ChitChat.DoYouEat
you don't eat?	ChitChat.DoYouEat
have you ever wanted to eat?	ChitChat.DoYouEat
Don't you ever get hungry?	ChitChat.DoYouEat
how many calories do you need?	ChitChat.DoYouEat
What kind of food do you like?	ChitChat.DoYouEat
What do you eat for dinner?	ChitChat.DoYouEat
What do you eat?	ChitChat.DoYouEat
What kind of food do you eat?	ChitChat.DoYouEat
What is your favorite snack?	ChitChat.DoYouEat
What is your favorite meal?	ChitChat.DoYouEat
what foods do you eat?	ChitChat.DoYouEat
What do you want to eat?	ChitChat.DoYouEat
What did you eat for lunch?	ChitChat.DoYouEat
What do you like to dine on?	ChitChat.DoYouEat
What kind of foods do you like?	ChitChat.DoYouEat
What do you eat for lunch?	ChitChat.DoYouEat
What do you eat for breakfast?	ChitChat.DoYouEat
What did you have for lunch?	ChitChat.DoYouEat
What did you have for dinner?	ChitChat.DoYouEat
do you eat vegetables	ChitChat.DoYouEat
What do you like to eat?	ChitChat.DoYouEat
will you ever eat?	ChitChat.DoYouEat
Are you ever hungry?	ChitChat.DoYouEat
Do you eat pasta?	ChitChat.DoYouEat
do you eat pizza?	ChitChat.DoYouEat
you don't need to eat?	ChitChat.DoYouEat
you don't need food?	ChitChat.DoYouEat
What kind of food do you like to eat?	ChitChat.DoYouEat
will you ever need to eat?	ChitChat.DoYouEat
when do you eat?	ChitChat.DoYouEat
What's your favorite cuisine?	ChitChat.DoYouEat
what kinds of foods do you like?	ChitChat.DoYouEat
What kinds of food do you like to eat?	ChitChat.DoYouEat
What kinds of food do you eat?	ChitChat.DoYouEat
What did you eat for dinner?	ChitChat.DoYouEat
you don't eat food?	ChitChat.DoYouEat
do you need calories to survive?	ChitChat.DoYouEat
Do you have a favorite snack?	ChitChat.DoYouEat
Do you have a favorite meal?	ChitChat.DoYouEat
Do you get hungry?	ChitChat.DoYouEat
do you ever need to eat?	ChitChat.DoYouEat
What did you have for breakfast?	ChitChat.DoYouEat
do you ever eat food?	ChitChat.DoYouEat
do you need food?	ChitChat.DoYouEat
do you eat food?	ChitChat.DoYouEat
do you consume food?	ChitChat.DoYouEat
Are you hungry?	ChitChat.DoYouEat
Are you going to have lunch?	ChitChat.DoYouEat
Are you going to have dinner?	ChitChat.DoYouEat
Are you going to have breakfast?	ChitChat.DoYouEat
Do you ever get hungry?	ChitChat.DoYouEat
have you ever wanted a snack?	ChitChat.DoYouEat
What did you eat for breakfast?	ChitChat.DoYouEat
so you don't eat?	ChitChat.DoYouEat
how many calories do you need to eat?	ChitChat.DoYouEat
how many calories do you need each day?	ChitChat.DoYouEat
how many calories do you eat?	ChitChat.DoYouEat
do you need calories?	ChitChat.DoYouEat
have you ever wanted food?	ChitChat.DoYouEat
do you need food to survive?	ChitChat.DoYouEat
have you ever wanted a meal?	ChitChat.DoYouEat
have you ever been hungry?	ChitChat.DoYouEat
Don't you get hungry?	ChitChat.DoYouEat
do you not need to eat?	ChitChat.DoYouEat
do you eat cookies?	ChitChat.DoYouEat
do you ever eat bacon?	ChitChat.DoYouEat
so you don't need to eat?	ChitChat.DoYouEat
do you ever eat toast?	ChitChat.DoYouEat
have you ever eaten toast?	ChitChat.DoYouEat
do you eat toast?	ChitChat.DoYouEat
do you ever eat bread?	ChitChat.DoYouEat
have you ever eaten pancakes?	ChitChat.DoYouEat
do you eat bread?	ChitChat.DoYouEat
so you've really never been hungry?	ChitChat.DoYouEat
have you ever eaten bacon?	ChitChat.DoYouEat
do you eat bacon?	ChitChat.DoYouEat
do you ever eat eggs?	ChitChat.DoYouEat
have you ever eaten eggs?	ChitChat.DoYouEat
do you eat eggs?	ChitChat.DoYouEat
Do you eat fruit?	ChitChat.DoYouEat
have you ever eaten bread?	ChitChat.DoYouEat
true or false: you don't get hungry	ChitChat.DoYouEat
do you eat tofu?	ChitChat.DoYouEat
do you ever eat pork?	ChitChat.DoYouEat
have you ever eaten pork?	ChitChat.DoYouEat
do you eat pork?	ChitChat.DoYouEat
so you never eat?	ChitChat.DoYouEat
do you eat beef?	ChitChat.DoYouEat
so you've really never eaten?	ChitChat.DoYouEat
true or false: you don't eat	ChitChat.DoYouEat
tell me whether or not you eat	ChitChat.DoYouEat
is it true that you don't eat?	ChitChat.DoYouEat
so you've never really eaten food?	ChitChat.DoYouEat
so you've never really eaten anything?	ChitChat.DoYouEat
do you eat pancakes?	ChitChat.DoYouEat
have you ever eaten beef?	ChitChat.DoYouEat
do you ever eat fruit?	ChitChat.DoYouEat
have you ever eaten cookies?	ChitChat.DoYouEat
have you ever eaten vegetables?	ChitChat.DoYouEat
have you ever eaten fruit?	ChitChat.DoYouEat
do you ever eat cake?	ChitChat.DoYouEat
do you ever eat pie?	ChitChat.DoYouEat
do you ever eat pancakes?	ChitChat.DoYouEat
do you ever eat vegetables?	ChitChat.DoYouEat
do you eat ice cream?	ChitChat.DoYouEat
have you ever eaten pasta?	ChitChat.DoYouEat
do you ever eat pasta?	ChitChat.DoYouEat
have you ever eaten pizza?	ChitChat.DoYouEat
do you eat pie?	ChitChat.DoYouEat
do you ever eat cookies?	ChitChat.DoYouEat
do you eat steak?	ChitChat.DoYouEat
do you ever eat fries?	ChitChat.DoYouEat
have you ever eaten fries?	ChitChat.DoYouEat
do you eat fries?	ChitChat.DoYouEat
do you ever eat burgers?	ChitChat.DoYouEat
have you ever eaten burgers?	ChitChat.DoYouEat
do you eat burgers?	ChitChat.DoYouEat
have you ever eaten pie?	ChitChat.DoYouEat
have you ever eaten steak?	ChitChat.DoYouEat
have you ever eaten cake?	ChitChat.DoYouEat
do you ever eat chicken?	ChitChat.DoYouEat
have you ever eaten chicken?	ChitChat.DoYouEat
do you eat chicken?	ChitChat.DoYouEat
do you ever eat ice cream?	ChitChat.DoYouEat
have you ever eaten ice cream?	ChitChat.DoYouEat
do you ever eat tofu?	ChitChat.DoYouEat
do you ever eat steak?	ChitChat.DoYouEat
Have you met Alexa?	ChitChat.HaveYouMetBot
Have you met Codee?	ChitChat.HaveYouMetBot
Have you met JMTHY?	ChitChat.HaveYouMetBot
Have you met Jimothy?	ChitChat.HaveYouMetBot
Do you know of Siri?	ChitChat.HaveYouMetBot
Do you and Alexa hang out?	ChitChat.HaveYouMetBot
Do you and Codee hang out?	ChitChat.HaveYouMetBot
Do you and JMTHY hang out?	ChitChat.HaveYouMetBot
Do you and Jimothy hang out?	ChitChat.HaveYouMetBot
Do you ever talk with Bixby?	ChitChat.HaveYouMetBot
Do you ever talk with chatbots?	ChitChat.HaveYouMetBot
Are you familiar with Cortana?	ChitChat.HaveYouMetBot
Have you ever met the Google Assistant?	ChitChat.HaveYouMetBot
What do you know about other bots?	ChitChat.HaveYouMetBot
Have you met HAL?	ChitChat.HaveYouMetBot
Are you familiar with Google?	ChitChat.HaveYouMetBot
Do you get along with Google Assistant?	ChitChat.HaveYouMetBot
Do you ever talk to other bots?	ChitChat.HaveYouMetBot
Do you ever talk with Alexa?	ChitChat.HaveYouMetBot
Do you ever talk with Codee?	ChitChat.HaveYouMetBot
Do you ever talk with JMTHY?	ChitChat.HaveYouMetBot
Do you ever talk with Jimothy?	ChitChat.HaveYouMetBot
Do you ever talk with Cortana?	ChitChat.HaveYouMetBot
Do you ever talk with Google Assistant?	ChitChat.HaveYouMetBot
Do you ever talk with other bots?	ChitChat.HaveYouMetBot
Do you get along with Alexa?	ChitChat.HaveYouMetBot
Do you get along with Codee?	ChitChat.HaveYouMetBot
Do you get along with JMTHY?	ChitChat.HaveYouMetBot
Do you get along with Jimothy?	ChitChat.HaveYouMetBot
Do you get along with Bixby?	ChitChat.HaveYouMetBot
Do you know Google?	ChitChat.HaveYouMetBot
Do you get along with Cortana?	ChitChat.HaveYouMetBot
Do you ever talk to chatbots?	ChitChat.HaveYouMetBot
Do you get along with other bots?	ChitChat.HaveYouMetBot
Do you know Alexa?	ChitChat.HaveYouMetBot
Do you know Codee?	ChitChat.HaveYouMetBot
Do you know JMTHY?	ChitChat.HaveYouMetBot
Do you know Jimothy?	ChitChat.HaveYouMetBot
Do you know any other chatbots?	ChitChat.HaveYouMetBot
Do you know Bixby?	ChitChat.HaveYouMetBot
Do you know Cortana?	ChitChat.HaveYouMetBot
Do you know Eliza?	ChitChat.HaveYouMetBot
Do you know Google Assistant?	ChitChat.HaveYouMetBot
Are you familiar with Alexa?	ChitChat.HaveYouMetBot
Are you familiar with Codee?	ChitChat.HaveYouMetBot
Are you familiar with JMTHY?	ChitChat.HaveYouMetBot
Are you familiar with Jimothy?	ChitChat.HaveYouMetBot
Do you get along with chatbots?	ChitChat.HaveYouMetBot
Do you and Google hang out?	ChitChat.HaveYouMetBot
Are you familiar with Siri?	ChitChat.HaveYouMetBot
Are you friends with Alexa?	ChitChat.HaveYouMetBot
Are you friends with Codee?	ChitChat.HaveYouMetBot
Are you friends with JMTHY?	ChitChat.HaveYouMetBot
Are you friends with Jimothy?	ChitChat.HaveYouMetBot
Are you friends with Bixby?	ChitChat.HaveYouMetBot
Are you friends with Cortana?	ChitChat.HaveYouMetBot
Are you friends with Google?	ChitChat.HaveYouMetBot
Are you friends with other bots?	ChitChat.HaveYouMetBot
Are you friends with Siri?	ChitChat.HaveYouMetBot
Do you ever talk to Google Assistant?	ChitChat.HaveYouMetBot
Do you and Cortana hang out?	ChitChat.HaveYouMetBot
Do you ever talk to Cortana?	ChitChat.HaveYouMetBot
Do you and Siri hang out?	ChitChat.HaveYouMetBot
Do you ever chat with Alexa?	ChitChat.HaveYouMetBot
Do you ever chat with Codee?	ChitChat.HaveYouMetBot
Do you ever chat with JMTHY?	ChitChat.HaveYouMetBot
Do you ever chat with Jimothy?	ChitChat.HaveYouMetBot
Do you ever chat with Bixby?	ChitChat.HaveYouMetBot
Do you ever chat with chatbots?	ChitChat.HaveYouMetBot
Do you ever chat with Cortana?	ChitChat.HaveYouMetBot
Do you ever chat with Google Assistant?	ChitChat.HaveYouMetBot
Do you ever chat with other bots?	ChitChat.HaveYouMetBot
Do you ever talk to Alexa?	ChitChat.HaveYouMetBot
Do you ever talk to Codee?	ChitChat.HaveYouMetBot
Do you ever talk to JMTHY?	ChitChat.HaveYouMetBot
Do you ever talk to Jimothy?	ChitChat.HaveYouMetBot
Do you ever talk to Bixby?	ChitChat.HaveYouMetBot
Do you know HAL?	ChitChat.HaveYouMetBot
What can you tell me about Siri?	ChitChat.HaveYouMetBot
Have you met Google Assistant?	ChitChat.HaveYouMetBot
Have you met Google?	ChitChat.HaveYouMetBot
Have you met Siri?	ChitChat.HaveYouMetBot
Have you met the Google Assistant?	ChitChat.HaveYouMetBot
What can you tell me about Alexa?	ChitChat.HaveYouMetBot
What can you tell me about Codee?	ChitChat.HaveYouMetBot
What can you tell me about JMTHY?	ChitChat.HaveYouMetBot
What can you tell me about Jimothy?	ChitChat.HaveYouMetBot
What can you tell me about Bixby?	ChitChat.HaveYouMetBot
What can you tell me about chatbots?	ChitChat.HaveYouMetBot
What can you tell me about Cortana?	ChitChat.HaveYouMetBot
Do you know Google Home?	ChitChat.HaveYouMetBot
What can you tell me about other bots?	ChitChat.HaveYouMetBot
Have you met Cortana?	ChitChat.HaveYouMetBot
What do you know about Alexa?	ChitChat.HaveYouMetBot
What do you know about Codee?	ChitChat.HaveYouMetBot
What do you know about JMTHY?	ChitChat.HaveYouMetBot
What do you know about Jimothy?	ChitChat.HaveYouMetBot
What do you know about Bixby?	ChitChat.HaveYouMetBot
What do you know about chatbots?	ChitChat.HaveYouMetBot
What do you know about Cortana?	ChitChat.HaveYouMetBot
What do you know about Google Assistant?	ChitChat.HaveYouMetBot
What other assistants do you know about?	ChitChat.HaveYouMetBot
What other bots do you know about?	ChitChat.HaveYouMetBot
What other bots do you know?	ChitChat.HaveYouMetBot
What can you tell me about Google Assistant?	ChitChat.HaveYouMetBot
Have you ever met Bixby?	ChitChat.HaveYouMetBot
Do you know of Alexa?	ChitChat.HaveYouMetBot
Do you know of Codee?	ChitChat.HaveYouMetBot
Do you know of JMTHY?	ChitChat.HaveYouMetBot
Do you know of Jimothy?	ChitChat.HaveYouMetBot
Do you know of Cortana?	ChitChat.HaveYouMetBot
Do you know of Google?	ChitChat.HaveYouMetBot
Do you know other bots?	ChitChat.HaveYouMetBot
Do you know other chatbots?	ChitChat.HaveYouMetBot
Do you know other digital agents?	ChitChat.HaveYouMetBot
Do you know Siri?	ChitChat.HaveYouMetBot
Have you met Eliza?	ChitChat.HaveYouMetBot
Do you know Zo?	ChitChat.HaveYouMetBot
Have you ever met Cortana?	ChitChat.HaveYouMetBot
Have you ever met Eliza?	ChitChat.HaveYouMetBot
Have you ever met Google Assistant?	ChitChat.HaveYouMetBot
Have you ever met HAL?	ChitChat.HaveYouMetBot
Have you ever met Siri?	ChitChat.HaveYouMetBot
Have you ever met Zo?	ChitChat.HaveYouMetBot
Have you met Bixby?	ChitChat.HaveYouMetBot
What other chatbots do you know?	ChitChat.HaveYouMetBot
Do you know the Google Assistant?	ChitChat.HaveYouMetBot
do you like barcelona?	ChitChat.DoYouLikeRandomThing
Which baseball teams do you like?	ChitChat.DoYouLikeRandomThing
What color do you like?	ChitChat.DoYouLikeRandomThing
Do you like music?	ChitChat.DoYouLikeRandomThing
do you like dolphins?	ChitChat.DoYouLikeRandomThing
What's your favorite thing?	ChitChat.DoYouLikeRandomThing
What do you like?	ChitChat.DoYouLikeRandomThing
Do you like pizza?	ChitChat.DoYouLikeRandomThing
Are you a fan of folk music?	ChitChat.DoYouLikeRandomThing
Do you like sports?	ChitChat.DoYouLikeRandomThing
Do you like painting?	ChitChat.DoYouLikeRandomThing
Do you like rock music?	ChitChat.DoYouLikeRandomThing
Do you like red?	ChitChat.DoYouLikeRandomThing
Do you like rap music?	ChitChat.DoYouLikeRandomThing
do you like rabbits?	ChitChat.DoYouLikeRandomThing
do you like popcorn?	ChitChat.DoYouLikeRandomThing
Do you like pop music?	ChitChat.DoYouLikeRandomThing
do you like horses?	ChitChat.DoYouLikeRandomThing
do you like pancakes?	ChitChat.DoYouLikeRandomThing
Do you like movies?	ChitChat.DoYouLikeRandomThing
do you like memes?	ChitChat.DoYouLikeRandomThing
do you like lions?	ChitChat.DoYouLikeRandomThing
do you like labs?	ChitChat.DoYouLikeRandomThing
do you like koalas?	ChitChat.DoYouLikeRandomThing
Are you a classical music fan?	ChitChat.DoYouLikeRandomThing
do you like paris?	ChitChat.DoYouLikeRandomThing
do you like to learn?	ChitChat.DoYouLikeRandomThing
what animals do you like?	ChitChat.DoYouLikeRandomThing
I bet you're a fan of dancing	ChitChat.DoYouLikeRandomThing
I bet you like rap music	ChitChat.DoYouLikeRandomThing
I bet you like dancing	ChitChat.DoYouLikeRandomThing
I bet you like country music	ChitChat.DoYouLikeRandomThing
Do you like volleyball?	ChitChat.DoYouLikeRandomThing
Do you like soccer?	ChitChat.DoYouLikeRandomThing
do you like to sing?	ChitChat.DoYouLikeRandomThing
Do you like softball?	ChitChat.DoYouLikeRandomThing
do you like to dance?	ChitChat.DoYouLikeRandomThing
do you like tigers?	ChitChat.DoYouLikeRandomThing
do you like the internet?	ChitChat.DoYouLikeRandomThing
do you like the color yellow?	ChitChat.DoYouLikeRandomThing
Do you like the color blue?	ChitChat.DoYouLikeRandomThing
Do you like tennis?	ChitChat.DoYouLikeRandomThing
do you like swimming?	ChitChat.DoYouLikeRandomThing
Do you like hockey?	ChitChat.DoYouLikeRandomThing
do you like to teach?	ChitChat.DoYouLikeRandomThing
Are you a fan of rap music?	ChitChat.DoYouLikeRandomThing
do you have a favorite ice cream?	ChitChat.DoYouLikeRandomThing
do you have a favorite color?	ChitChat.DoYouLikeRandomThing
do you have a favorite animal?	ChitChat.DoYouLikeRandomThing
Are you a sports fan?	ChitChat.DoYouLikeRandomThing
Are you a rock music fan?	ChitChat.DoYouLikeRandomThing
Are you a rap music fan?	ChitChat.DoYouLikeRandomThing
Are you a pop music fan?	ChitChat.DoYouLikeRandomThing
do you like ice cream?	ChitChat.DoYouLikeRandomThing
Are you a fan of rock music?	ChitChat.DoYouLikeRandomThing
Do you like art?	ChitChat.DoYouLikeRandomThing
Are you a fan of pop music?	ChitChat.DoYouLikeRandomThing
Are you a fan of movies?	ChitChat.DoYouLikeRandomThing
Are you a fan of country music?	ChitChat.DoYouLikeRandomThing
Are you a fan of classical music?	ChitChat.DoYouLikeRandomThing
Are you a fan of bluegrass music?	ChitChat.DoYouLikeRandomThing
Are you a country music fan?	ChitChat.DoYouLikeRandomThing
Are you a fan of sports?	ChitChat.DoYouLikeRandomThing
Do you like classical music?	ChitChat.DoYouLikeRandomThing
do you like golden retrievers?	ChitChat.DoYouLikeRandomThing
Do you like football?	ChitChat.DoYouLikeRandomThing
do you like flying?	ChitChat.DoYouLikeRandomThing
do you like fluffy things?	ChitChat.DoYouLikeRandomThing
do you like elephants?	ChitChat.DoYouLikeRandomThing
Do you like drawing?	ChitChat.DoYouLikeRandomThing
Do you like donuts?	ChitChat.DoYouLikeRandomThing
Do you like animals?	ChitChat.DoYouLikeRandomThing
Do you like country music?	ChitChat.DoYouLikeRandomThing
Do you like apples?	ChitChat.DoYouLikeRandomThing
do you like cheeseburgers?	ChitChat.DoYouLikeRandomThing
Do you like cheese?	ChitChat.DoYouLikeRandomThing
do you like cats?	ChitChat.DoYouLikeRandomThing
do you like bunnies?	ChitChat.DoYouLikeRandomThing
do you like bears?	ChitChat.DoYouLikeRandomThing
Do you like basketball?	ChitChat.DoYouLikeRandomThing
Do you like baseball?	ChitChat.DoYouLikeRandomThing
What is your favorite season?	ChitChat.DoYouLikeRandomThing
do you like dogs?	ChitChat.DoYouLikeRandomThing
Who's your favorite team?	ChitChat.DoYouLikeRandomThing
what's your favorite cookie?	ChitChat.DoYouLikeRandomThing
do you like cookies?	ChitChat.DoYouLikeRandomThing
do you like brownies?	ChitChat.DoYouLikeRandomThing
what's your favorite dessert?	ChitChat.DoYouLikeRandomThing
what's your favorite cheese?	ChitChat.DoYouLikeRandomThing
do you like mozzarella?	ChitChat.DoYouLikeRandomThing
do you like cheddar?	ChitChat.DoYouLikeRandomThing
What is your favorite baseball team?	ChitChat.DoYouLikeRandomThing
are you a fan of cats?	ChitChat.DoYouLikeRandomThing
do you like fruit?	ChitChat.DoYouLikeRandomThing
Who's your favorite singer?	ChitChat.DoYouLikeRandomThing
Who is your favorite team?	ChitChat.DoYouLikeRandomThing
Who is your favorite singer?	ChitChat.DoYouLikeRandomThing
Which teams do you like?	ChitChat.DoYouLikeRandomThing
Which sports teams do you like?	ChitChat.DoYouLikeRandomThing
Which soccer teams do you like?	ChitChat.DoYouLikeRandomThing
Which hockey teams do you like?	ChitChat.DoYouLikeRandomThing
are you a fan of dogs?	ChitChat.DoYouLikeRandomThing
do you like beijing?	ChitChat.DoYouLikeRandomThing
do you like whales?	ChitChat.DoYouLikeRandomThing
do you like cairo?	ChitChat.DoYouLikeRandomThing
do you like los angeles?	ChitChat.DoYouLikeRandomThing
do you like tokyo?	ChitChat.DoYouLikeRandomThing
do you like delhi?	ChitChat.DoYouLikeRandomThing
do you like hyderbad?	ChitChat.DoYouLikeRandomThing
do you like chocolate chip cookies?	ChitChat.DoYouLikeRandomThing
do you like shanghai?	ChitChat.DoYouLikeRandomThing
do you like chocolate cake?	ChitChat.DoYouLikeRandomThing
do you like frankfurt?	ChitChat.DoYouLikeRandomThing
do you like berlin?	ChitChat.DoYouLikeRandomThing
do you like madrid?	ChitChat.DoYouLikeRandomThing
do you like new york?	ChitChat.DoYouLikeRandomThing
What's your favorite city?	ChitChat.DoYouLikeRandomThing
do you like vegetables?	ChitChat.DoYouLikeRandomThing
do you like hong kong?	ChitChat.DoYouLikeRandomThing
what flavor ice cream do you like?	ChitChat.DoYouLikeRandomThing
Which football teams do you like?	ChitChat.DoYouLikeRandomThing
What is your favourite colour?	ChitChat.DoYouLikeRandomThing
What is your favorite sport?	ChitChat.DoYouLikeRandomThing
What is your favorite song?	ChitChat.DoYouLikeRandomThing
What is your favorite movie?	ChitChat.DoYouLikeRandomThing
What is your favorite food?	ChitChat.DoYouLikeRandomThing
What is your favorite color?	ChitChat.DoYouLikeRandomThing
what kinds of things do you like to learn?	ChitChat.DoYouLikeRandomThing
What is your favorite activity?	ChitChat.DoYouLikeRandomThing
what kinds of toppings do you like on pizza?	ChitChat.DoYouLikeRandomThing
What do you like to do in your free time?	ChitChat.DoYouLikeRandomThing
What do you like to do for fun?	ChitChat.DoYouLikeRandomThing
what do you like on your pancakes?	ChitChat.DoYouLikeRandomThing
What do you like best?	ChitChat.DoYouLikeRandomThing
what colors do you like?	ChitChat.DoYouLikeRandomThing
what color is your favorite?	ChitChat.DoYouLikeRandomThing
do you like fish?	ChitChat.DoYouLikeRandomThing
What is your favorite animal?	ChitChat.DoYouLikeRandomThing
what's your favorite kind of ice cream?	ChitChat.DoYouLikeRandomThing
What is your favorite bird?	ChitChat.DoYouLikeRandomThing
What's your favorite thing in the world?	ChitChat.DoYouLikeRandomThing
what's your favorite subject?	ChitChat.DoYouLikeRandomThing
What's your favorite sport?	ChitChat.DoYouLikeRandomThing
What's your favorite song?	ChitChat.DoYouLikeRandomThing
what's your favorite pizza topping?	ChitChat.DoYouLikeRandomThing
What kind of candy do you like?	ChitChat.DoYouLikeRandomThing
what's your favorite kind of pizza?	ChitChat.DoYouLikeRandomThing
Which basketball teams do you like?	ChitChat.DoYouLikeRandomThing
what's your favorite kind of dog?	ChitChat.DoYouLikeRandomThing
What's your favorite food?	ChitChat.DoYouLikeRandomThing
what's your favorite country?	ChitChat.DoYouLikeRandomThing
What's your favorite color?	ChitChat.DoYouLikeRandomThing
What's your favorite animal?	ChitChat.DoYouLikeRandomThing
What's your favorite activity?	ChitChat.DoYouLikeRandomThing
what subjects do you like?	ChitChat.DoYouLikeRandomThing
what songs do you like?	ChitChat.DoYouLikeRandomThing
What's your favorite movie?	ChitChat.DoYouLikeRandomThing
With whom am I talking?	ChitChat.WhatIsYourName
What do you want me to address you?	ChitChat.WhatIsYourName
Who are you?	ChitChat.WhatIsYourName
Do you have a name?	ChitChat.WhatIsYourName
How should I refer to you?	ChitChat.WhatIsYourName
What name do you like to use?	ChitChat.WhatIsYourName
So what's your name?	ChitChat.WhatIsYourName
What do I call you?	ChitChat.WhatIsYourName
What do you like to be called?	ChitChat.WhatIsYourName
Introduce yourself	ChitChat.WhatIsYourName
To whom am I speaking?	ChitChat.WhatIsYourName
Introduction please	ChitChat.WhatIsYourName
Introductions	ChitChat.WhatIsYourName
So how should I address you?	ChitChat.WhatIsYourName
So how should I refer to you?	ChitChat.WhatIsYourName
So what do you like to be called?	ChitChat.WhatIsYourName
So what is your name?	ChitChat.WhatIsYourName
So what should I call you?	ChitChat.WhatIsYourName
So what would you like me to call you	ChitChat.WhatIsYourName
Can you introduce yourself	ChitChat.WhatIsYourName
So who are you?	ChitChat.WhatIsYourName
How would you like me to call you?	ChitChat.WhatIsYourName
What are you called?	ChitChat.WhatIsYourName
What can I address you?	ChitChat.WhatIsYourName
What can I call you	ChitChat.WhatIsYourName
What can I call you?	ChitChat.WhatIsYourName
What can I refer to you?	ChitChat.WhatIsYourName
What do you go by?	ChitChat.WhatIsYourName
What do you want me to address you as?	ChitChat.WhatIsYourName
How do you want me to address you as?	ChitChat.WhatIsYourName
Can you tell me how to refer to you?	ChitChat.WhatIsYourName
Can you tell me what I should call you?	ChitChat.WhatIsYourName
Can you tell me what your name is?	ChitChat.WhatIsYourName
Can you tell me your name?	ChitChat.WhatIsYourName
Do you have a designation?	ChitChat.WhatIsYourName
Do you have a title?	ChitChat.WhatIsYourName
Do you have an official name?	ChitChat.WhatIsYourName
How can I address you?	ChitChat.WhatIsYourName
How can I refer to you?	ChitChat.WhatIsYourName
How would you like me to refer to you?	ChitChat.WhatIsYourName
How do you want me to address you?	ChitChat.WhatIsYourName
How do you want me to call you?	ChitChat.WhatIsYourName
How do you want me to refer to you?	ChitChat.WhatIsYourName
how is your name	ChitChat.WhatIsYourName
How should I address you?	ChitChat.WhatIsYourName
How should I call you?	ChitChat.WhatIsYourName
How would you like me to address you?	ChitChat.WhatIsYourName
What do your friend call you?	ChitChat.WhatIsYourName
How can I call you?	ChitChat.WhatIsYourName
What do they call you?	ChitChat.WhatIsYourName
What do you want me to call you?	ChitChat.WhatIsYourName
What would you say your name is?	ChitChat.WhatIsYourName
I'd like to know your name	ChitChat.WhatIsYourName
I'd like to know what to call you	ChitChat.WhatIsYourName
I want to know your name	ChitChat.WhatIsYourName
I want to know what to call you	ChitChat.WhatIsYourName
What is your first name?	ChitChat.WhatIsYourName
What is your last name?	ChitChat.WhatIsYourName
I'm going to need to know your name	ChitChat.WhatIsYourName
What name to you like to be called?	ChitChat.WhatIsYourName
You got a name?	ChitChat.WhatIsYourName
What name do you like to be called?	ChitChat.WhatIsYourName
I don't know your name.	ChitChat.WhatIsYourName
I don't know what to call you.	ChitChat.WhatIsYourName
I'm not sure what to call you.	ChitChat.WhatIsYourName
I can't figure out what to call you.	ChitChat.WhatIsYourName
It's not clear to me what your name is.	ChitChat.WhatIsYourName
What name do you use?	ChitChat.WhatIsYourName
Name please	ChitChat.WhatIsYourName
What name do you go by?	ChitChat.WhatIsYourName
What's your handle?	ChitChat.WhatIsYourName
What name should I use for you?	ChitChat.WhatIsYourName
What is your name?	ChitChat.WhatIsYourName
What is your program name?	ChitChat.WhatIsYourName
What should I address you?	ChitChat.WhatIsYourName
What should I call you?	ChitChat.WhatIsYourName
What should I refer to you?	ChitChat.WhatIsYourName
What to people call you?	ChitChat.WhatIsYourName
What would you like me to address you?	ChitChat.WhatIsYourName
What would you like me to call you?	ChitChat.WhatIsYourName
And your name is?	ChitChat.WhatIsYourName
What's your designation?	ChitChat.WhatIsYourName
What do you want me to refer to you?	ChitChat.WhatIsYourName
What's your name?	ChitChat.WhatIsYourName
Who do you want me to address you as?	ChitChat.WhatIsYourName
who r u	ChitChat.WhatIsYourName
With whom am I chatting?	ChitChat.WhatIsYourName
With whom am I speaking?	ChitChat.WhatIsYourName
Who are you exactly?	ChitChat.WhatIsYourName
What name do you prefer?	ChitChat.WhatIsYourName
What would you like me to refer to you?	ChitChat.WhatIsYourName
What's the best television show of all time?	ChitChat.WhatIsTheBestX
what do you think of animated movies?	ChitChat.WhatIsTheBestX
Which vegetable do you think is best for your health?	ChitChat.WhatIsTheBestX
Which is the best Pixar film?	ChitChat.WhatIsTheBestX
What is the prettiest flower?	ChitChat.WhatIsTheBestX
How do you feel about sports?	ChitChat.WhatIsTheBestX
what do you think of our current president?	ChitChat.WhatIsTheBestX
What is the most interesting bird?	ChitChat.WhatIsTheBestX
What is the best name for a child?	ChitChat.WhatIsTheBestX
What is the best type of cheese?	ChitChat.WhatIsTheBestX
What do you think about comic books?	ChitChat.WhatIsTheBestX
Are animated movies any good?	ChitChat.WhatIsTheBestX
What is the best beverage?	ChitChat.WhatIsTheBestX
what do you think of the state of the world?	ChitChat.WhatIsTheBestX
What do you think of the oscars?	ChitChat.WhatIsTheBestX
what do you think of rap music?	ChitChat.WhatIsTheBestX
